Date,Close,Open
2021-02-02,18001.47557411235,16989.596688896276
2021-02-03,19005.816363156253,18001.671692451164
2021-02-04,18722.4730570402,19007.36659834053
2021-02-05,19352.196856059283,18725.223883064726
2021-02-06,19906.75651150573,19349.100273677297
2021-02-07,19715.06708978444,19898.816324047188
2021-02-08,23383.51203293502,19706.66280948095
2021-02-09,23530.98632810421,23377.823139427863
2021-02-10,22747.091353097225,23525.30363400914
2021-02-11,24248.709958380576,22737.244795636056
2021-02-12,24056.845143255217,24232.495222471356
2021-02-13,23852.306733822526,24050.091733019053
2021-02-14,24656.902871964016,23856.847277725643
2021-02-15,24266.313263377924,24646.450497073747
2021-02-16,24893.913028374798,24265.88711550273
2021-02-17,26381.35532925207,24897.662861772667
2021-02-18,26162.924404210855,26377.31865971886
2021-02-19,28279.101899752764,26161.24502721715
2021-02-20,28373.60694766738,28278.680416293853
2021-02-21,29098.7456495361,28357.906709551437
2021-02-22,27406.375846820694,29095.176843260975
2021-02-23,24678.73551024541,27405.07649953928
2021-02-24,25129.776218820884,24684.278227208404
2021-02-25,23798.428979542663,25131.464556890347
2021-02-26,23415.94494960014,23842.294355648748
2021-02-27,23342.723910309116,23418.617186900934
2021-02-28,22809.36022363421,23345.49942728851
2021-03-01,25082.753130965415,22820.427600048813
2021-03-02,24444.151039276832,25073.10035577685
2021-03-03,25537.237492617183,24462.390125077258
2021-03-04,24542.508312435522,25529.067865183133
2021-03-05,24723.955835514884,24525.371937672866
2021-03-06,24735.978819561486,24709.761584854125
2021-03-07,25894.94342728246,24739.232218460547
2021-03-08,26432.779649980293,25878.826139871137
2021-03-09,27730.17001393605,26446.074920991174
2021-03-10,28310.445144689194,27730.185216034246
2021-03-11,29213.771511258747,28287.52753793452
2021-03-12,28966.92364717532,29221.890202667266
2021-03-13,30947.652420636758,28972.568883740532
2021-03-14,29965.303005637114,30936.548957487532
2021-03-15,28257.06173153389,29947.745800382683
2021-03-16,28708.549490368037,28223.95385802202
2021-03-17,29744.996009207705,28719.043674232806
2021-03-18,29231.982571359316,29756.02737331875
2021-03-19,29481.570110682474,29227.692568923234
2021-03-20,29464.296393927852,29474.360001800058
2021-03-21,29065.29945387162,29462.439825937785
2021-03-22,27552.111599489566,29062.56983065687
2021-03-23,27654.91703574963,27543.29436988041
2021-03-24,26658.509125148652,27640.596429921126
2021-03-25,26122.845971109677,26634.678726814425
2021-03-26,27857.972232492943,26112.241767385975
2021-03-27,28279.17114961304,27858.130931595195
2021-03-28,28263.846207634288,28279.88257828705
2021-03-29,29184.548371895624,28262.397405238007
2021-03-30,29774.722724590974,29184.484314363002
2021-03-31,29786.348769304375,29781.02796360247
2021-04-01,29886.273950297607,29790.349827819315
2021-04-02,30057.629956109595,29887.747192479153
2021-04-03,29148.16711601913,30064.13448376931
2021-04-04,29737.69661859125,29148.536411294637
2021-04-05,29890.60097123444,29738.848561929313
2021-04-06,29461.832387788003,29947.906359147426
2021-04-07,28364.696263618847,29458.820337045043
2021-04-08,29523.787307776955,28389.972410904542
2021-04-09,29483.816034086045,29525.12556496277
2021-04-10,30269.265647164288,29488.10382853389
2021-04-11,30481.86105217322,30295.74166514784
2021-04-12,30327.579807689042,30467.38249425195
2021-04-13,32155.22569273934,30325.76511976138
2021-04-14,31980.149670737534,32165.44763542682
2021-04-15,32095.440880376394,31963.09404035121
2021-04-16,31208.759052390313,32067.278623271883
2021-04-17,30750.89188037098,31186.969821478873
2021-04-18,28497.76158225134,30760.18798483178
2021-04-19,28241.784771890194,28485.630368070455
2021-04-20,28647.388903799656,28219.776348596064
2021-04-21,27366.96879258588,28646.5792601487
2021-04-22,26299.08302282229,27341.26639111363
2021-04-23,25959.506460455057,26287.475979564864
2021-04-24,25412.075308703334,25984.90115865596
2021-04-25,24906.37032003916,25413.501009234336
2021-04-26,27451.807309648095,24943.678019357398
2021-04-27,27980.078136577013,27456.057932605225
2021-04-28,27888.935171864032,27982.14414536014
2021-04-29,27257.932307402712,27906.007772267316
2021-04-30,29359.62057118863,27264.865704176358
2021-05-01,29426.30032343015,29341.705839208815
2021-05-02,28828.79223235011,29425.19259368062
2021-05-03,29193.290130340756,28823.237216228248
2021-05-04,27227.517729695217,29200.281007705486
2021-05-05,29318.466508831974,27184.6180392351
2021-05-06,28798.385771633086,29327.43043686017
2021-05-07,29276.85291373834,28807.027070013883
2021-05-08,30068.80474360511,29274.582573115382
2021-05-09,29788.236800359642,30107.039073769596
2021-05-10,28603.646337407823,29796.759896712447
2021-05-11,29063.272736856492,28596.71291819766
2021-05-12,25219.612594331647,29069.171218375268
2021-05-13,25490.139516631516,25519.295611594767
2021-05-14,25632.60986878969,25474.304332900192
2021-05-15,23999.413716421728,25619.557739665288
2021-05-16,23839.4078493464,23978.203543692525
2021-05-17,22328.146933915097,23818.42249719709
2021-05-18,22030.062465149753,22302.490486333896
2021-05-19,18917.879643783795,22048.324518211633
2021-05-20,20863.691642222853,18789.90718664385
2021-05-21,19063.6428088966,20768.745546266586
2021-05-22,19155.950266231746,19097.7095986823
2021-05-23,17740.51756354913,19153.810712874903
2021-05-24,19799.090769252252,17703.738955681325
2021-05-25,19657.191653283833,19844.876672998365
2021-05-26,20134.88616654917,19652.422990571853
2021-05-27,19681.019910559724,20146.225500205903
2021-05-28,18258.09699511491,19717.173035321386
2021-05-29,17693.225701094725,18250.384100899773
2021-05-30,18243.335150518717,17688.700804937627
2021-05-31,19124.68858763725,18233.071362169834
2021-06-01,18788.07847964428,19103.94171703778
2021-06-02,19247.287813010367,18795.698000306114
2021-06-03,20089.82877849028,19259.79715675198
2021-06-04,18903.56433208853,20107.043152748716
2021-06-05,18223.126359085516,18896.960716328922
2021-06-06,18392.219360385465,18216.316525487004
2021-06-07,17218.94291798652,18378.32433551758
2021-06-08,17163.19987782508,17234.097381249216
2021-06-09,19115.340795138996,17134.125224023308
2021-06-10,18770.682771772525,19137.994177246987
2021-06-11,19067.06088807404,18768.108660898873
2021-06-12,18178.99394928895,19070.09596766226
2021-06-13,19974.945569152533,18180.686544590066
2021-06-14,20540.110360256505,19934.503628775852
2021-06-15,20646.152321791204,20652.79769714028
2021-06-16,19575.882087987735,20516.27164865181
2021-06-17,19430.120490453766,19573.015448666803
2021-06-18,18273.403696409016,19453.537887029426
2021-06-19,18179.04410838701,18307.64690611027
2021-06-20,18231.397250172275,18151.46184596762
2021-06-21,16158.610186095797,18202.604561633314
2021-06-22,16570.364529718827,16131.151286892367
2021-06-23,17199.58582898199,16576.002429723372
2021-06-24,17670.00929617219,17176.297369722095
2021-06-25,16127.864913295469,17668.476155485292
2021-06-26,16404.595009966564,16105.897962709103
2021-06-27,17661.03808184624,16455.527437619563
2021-06-28,17569.509724310563,17676.188770833764
2021-06-29,18299.923572069107,17590.756272193863
2021-06-30,17904.94573286317,18320.831552747186
2021-07-01,17143.784495260643,17902.508786380073
2021-07-02,17312.063275546287,17131.898605418577
2021-07-03,17710.6757101693,17290.86515729509
2021-07-04,18036.16821118198,17709.24875015706
2021-07-05,17245.16301559687,18034.476889510748
2021-07-06,17511.160728444756,17233.794694197477
2021-07-07,17320.210614863856,17506.120985615773
2021-07-08,16798.76581544042,17337.82931542404
2021-07-09,17263.72541097179,16790.17435763188
2021-07-10,17119.225143389587,17270.423733836567
2021-07-11,17483.967206559442,17113.41046489224
2021-07-12,16924.93671426665,17491.015791158563
2021-07-13,16681.985515992492,16909.319883633594
2021-07-14,16750.9618629875,16693.078530074286
2021-07-15,16217.027451671025,16753.79574200198
2021-07-16,16031.639750155246,16248.336533282138
2021-07-17,16090.227013367152,16018.955508353449
2021-07-18,16221.699167664794,16090.864032472966
2021-07-19,15718.19079802174,16222.88302935358
2021-07-20,15207.213311267196,15728.739282958286
2021-07-21,16393.31026400648,15201.464828809461
2021-07-22,16500.135901938193,16408.05485290956
2021-07-23,17150.68061525475,16496.54211642235
2021-07-24,17516.62628598154,17156.625614144803
2021-07-25,18045.845363559572,17515.20253281322
2021-07-26,19046.392601379383,18062.77766624156
2021-07-27,20092.057972529044,19015.109094508585
2021-07-28,20386.225709247738,20140.812305010448
2021-07-29,20406.380155851577,20386.41070267782
2021-07-30,21534.193079016208,20416.185214863417
2021-07-31,21241.466267196454,21513.68466240704
2021-08-01,20419.766256734278,21157.78664139822
2021-08-02,20040.85766547434,20385.259345885443
2021-08-03,19498.669397453516,20028.9535383515
2021-08-04,20332.32231880203,19529.889266872186
2021-08-05,20910.038377901907,20330.996483844294
2021-08-06,21894.055395761057,20908.22748745158
2021-08-07,22807.161561008397,21902.343729836197
2021-08-08,22404.405751517188,22817.15457168378
2021-08-09,23713.581211505752,22401.16549014449
2021-08-10,23320.347133828625,23670.498674464074
2021-08-11,23329.551431699692,23327.874259558095
2021-08-12,22727.12353015684,23321.13781109765
2021-08-13,24456.03014838241,22733.734721576497
2021-08-14,24098.615027982367,24464.79064399608
2021-08-15,24081.691268104165,24098.608320804095
2021-08-16,23536.38408223778,24067.971632016823
2021-08-17,22858.248748968468,23501.126225427983
2021-08-18,22912.192955561502,22853.479061428086
2021-08-19,23898.436546350495,22882.292983908283
2021-08-20,25227.688503788937,23901.12098093241
2021-08-21,25000.480679927095,25221.647855968622
2021-08-22,25211.098822956086,24982.334571237418
2021-08-23,25338.918447792155,25195.990041685476
2021-08-24,24393.386942211393,25347.938693753775
2021-08-25,25031.08341457829,24404.28455567643
2021-08-26,24000.528707984096,25052.671502779274
2021-08-27,25087.63130454644,23976.02147078916
2021-08-28,25005.22289937101,25095.318565924616
2021-08-29,24965.68486454912,25010.019487756043
2021-08-30,24077.370237240197,24968.21927828141
2021-08-31,24166.962343348492,24062.61984050542
2021-09-01,25073.04603399828,24132.967740692948
2021-09-02,25306.87847253106,25051.859529190435
2021-09-03,25680.88327492878,25286.585517324802
2021-09-04,25632.241197559983,25672.403996928406
2021-09-05,26547.544817483198,25628.59022267491
2021-09-06,26984.430196838304,26555.249703857902
2021-09-07,23988.43925300084,26997.605187749115
2021-09-08,23640.642124931885,23997.102723834145
2021-09-09,23779.717761073858,23475.486779755654
2021-09-10,22989.779937412146,23782.0255397965
2021-09-11,23158.167364984827,22982.302874388246
2021-09-12,23611.962197654324,23160.76620660313
2021-09-13,23040.52917596593,23608.511466070115
2021-09-14,24128.66078379348,23039.182005403487
2021-09-15,24701.457055250485,24131.77523158826
2021-09-16,24497.17099883765,24692.35839078441
2021-09-17,24210.235121743306,24490.696076049804
2021-09-18,24722.363435142564,24213.043453890383
2021-09-19,24195.871326054043,24717.802644308584
2021-09-20,21924.453442786562,24196.517284639405
2021-09-21,20816.74358448148,22011.76118137747
2021-09-22,22310.702897106632,20808.645557479707
2021-09-23,22983.79935338825,22303.603242225945
2021-09-24,21918.02862625845,22983.255199035928
2021-09-25,21855.00924672574,21918.475507714153
2021-09-26,22122.480099540797,21857.653439924492
2021-09-27,21615.10568980783,22135.915559531528
2021-09-28,20993.728433302567,21596.826764088128
2021-09-29,21268.282483636067,21009.332229409745
2021-09-30,22406.783010409552,21261.63307334333
2021-10-01,24621.920917585936,22419.669701887517
2021-10-02,24433.436807198592,24632.386601457823
2021-10-03,24682.268318413644,24417.513447482215
2021-10-04,25132.014563332425,24686.83472209864
2021-10-05,26356.044178422093,25163.356759498936
2021-10-06,28288.34225125879,26341.66517023161
2021-10-07,27512.02224788666,28276.29672736563
2021-10-08,27588.135012497823,27510.061340903783
2021-10-09,28090.31562586412,27568.466878948806
2021-10-10,27966.532731777283,28082.51818466149
2021-10-11,29342.582588264126,27946.77900820583
2021-10-12,28614.467204295022,29363.794418392925
2021-10-13,29314.09231272712,28613.11771893613
2021-10-14,29303.24805233329,29299.740328349173
2021-10-15,31452.456036534684,29316.15215464741
2021-10-16,31095.678775307835,31460.770297151288
2021-10-17,31429.45820590467,31093.33215032719
2021-10-18,31650.674722265598,31427.18238053747
2021-10-19,32789.388533478756,31658.961305668952
2021-10-20,33701.15061381876,32800.685205457434
2021-10-21,31792.489394833665,33706.828374223565
2021-10-22,31020.84591150828,31806.556218040216
2021-10-23,31404.312929653075,31022.227426635698
2021-10-24,31159.157618385998,31391.725766039563
2021-10-25,32235.375918937698,31140.098906099432
2021-10-26,30882.560726679127,32231.731697240393
2021-10-27,29907.07038370631,30876.84544347465
2021-10-28,31037.25508886285,29900.401174050792
2021-10-29,31863.103905087035,31038.867856153694
2021-10-30,31678.915922570526,31868.735758842453
2021-10-31,31388.110787089543,31659.33437402643
2021-11-01,31238.38139532596,31388.9129444363
2021-11-02,32392.058847059827,31217.495921090987
2021-11-03,32269.451842232418,32406.85581326373
2021-11-04,31499.031258412226,32254.93764139712
2021-11-05,31330.006650033218,31502.944600677572
2021-11-06,31539.313314129857,31301.009623685703
2021-11-07,32455.324153986792,31553.53520425946
2021-11-08,34606.10053373515,32463.727299038175
2021-11-09,34294.66006083808,34597.20677112564
2021-11-10,33289.0600416208,34285.12668548978
2021-11-11,33282.413356720725,33280.79155496918
2021-11-12,32874.78033252127,33238.377040102925
2021-11-13,33031.140011959,32875.838172703014
2021-11-14,33525.65371586166,33023.608090697606
2021-11-15,32559.00033586413,33553.011863615815
2021-11-16,30802.53096517146,32642.901625707596
2021-11-17,30916.5939461407,30791.298854239434
2021-11-18,29153.74449234799,30912.69426393293
2021-11-19,29794.084824382215,29129.89063205749
2021-11-20,30602.23817582518,29791.846936820442
2021-11-21,30096.006623324458,30619.280484787974
2021-11-22,28844.003781070864,30083.633210637192
2021-11-23,29526.516812214406,28851.86507508859
2021-11-24,28865.099244080335,29524.776169748748
2021-11-25,29368.6999613823,29312.696441128628
2021-11-26,27475.30419113174,30253.413096514345
2021-11-27,28109.5313525065,27560.72886289694
2021-11-28,29358.878390858696,28109.310797883943
2021-11-29,29663.002854424416,29381.033706375438
2021-11-30,29292.37748575963,29675.17653669499
2021-12-01,29398.837225777956,29242.33249919809
2021-12-02,29010.406313173477,29392.482521872822
2021-12-03,27521.455131024497,29026.59980781369
2021-12-04,25304.374279672647,27587.53798592195
2021-12-05,25400.07857874416,25304.745370919554
2021-12-06,26034.43837599039,25422.53238385551
2021-12-07,26085.45323805645,26034.010892488728
2021-12-08,26009.61438654244,26068.657380196673
2021-12-09,24539.253439462776,25981.178521867245
2021-12-10,24289.204720166028,24523.242644962294
2021-12-11,25377.879509165658,24300.096791923937
2021-12-12,25754.26910232611,25374.099703527834
2021-12-13,24013.82761483856,25762.782053552863
2021-12-14,23944.515791148773,23999.748833306432
2021-12-15,25133.322464470417,24848.219849956997
2021-12-16,24507.745650290693,25135.552561902776
2021-12-17,23762.71081168674,24501.335326392207
2021-12-18,24099.933377562837,23771.429698694647
2021-12-19,24022.543075604222,24102.489176666808
2021-12-20,24110.241234591227,24022.723077035098
2021-12-21,25152.913769867122,24113.895815613494
2021-12-22,24992.993272001222,25152.897152382946
2021-12-23,26092.68817968719,24991.887210898774
2021-12-24,26101.49243758388,26103.99729367122
2021-12-25,25913.056779489216,26118.189077103514
2021-12-26,26098.9730065348,25912.60176122844
2021-12-27,26010.470866466167,26095.071240060628
2021-12-28,24444.19134882845,26030.257400638082
2021-12-29,23842.92320359878,24461.139764881806
2021-12-30,24223.689546985774,23866.501186577523
2021-12-31,23782.289120397716,24219.25556051202
2022-01-01,24487.779036761225,23785.01849721417
2022-01-02,24326.72605054088,24484.769050197898
2022-01-03,23870.836889878436,24325.883177845328
2022-01-04,23595.401181903853,23871.200525330227
2022-01-05,22389.55655761525,23596.33333278537
2022-01-06,22164.06189517506,22387.70376298055
2022-01-07,21324.285427984523,22160.273448521053
2022-01-08,21395.34749747083,21326.117396823916
2022-01-09,21495.176891207848,21395.697708311305
2022-01-10,21436.983383769544,21494.460747180132
2022-01-11,21921.594469258936,21436.086242021098
2022-01-12,22551.67900082879,21924.81435097203
2022-01-13,21852.02797331758,22550.476267316342
2022-01-14,22116.88850631856,21855.74271697753
2022-01-15,22159.402301330865,22117.967000176162
2022-01-16,22131.12413610406,22156.69524906695
2022-01-17,21675.489478006883,22133.255044896527
2022-01-18,21730.140182500403,21675.25066235416
2022-01-19,21402.69934426412,21729.308117265777
2022-01-20,20853.755575733783,21402.462309491784
2022-01-21,18667.038685469666,20863.653484827882
2022-01-22,17926.63151887104,18674.71439675409
2022-01-23,18572.529120150248,17935.486189998053
2022-01-24,18744.965999231303,18572.138865098317
2022-01-25,18898.243475766663,18745.212794455474
2022-01-26,18848.58063074998,18896.440194322768
2022-01-27,18985.158284529414,18843.311223893317
2022-01-28,19327.92667748663,18980.03646764647
2022-01-29,19513.28283557042,19326.038910247873
2022-01-30,19403.207658805255,19520.39425158426
2022-01-31,19699.71192445036,19404.51745637145
2022-02-01,19847.52162556212,19698.960145556175
2022-02-02,18933.38067470245,19847.720897993706
2022-02-03,19033.79803687323,18929.183840533762
2022-02-04,21257.903948336992,19031.41716316845
2022-02-05,21234.025569350873,21258.35306615576
2022-02-06,21726.910499064394,21234.055143018515
2022-02-07,22455.393652614057,21724.081738023684
2022-02-08,22589.630946502388,22462.679969430195
2022-02-09,22719.349598407596,22578.512849470226
2022-02-10,22305.730571582833,22723.95990692921
2022-02-11,21701.713986210452,22308.732423513906
2022-02-12,21618.528889164703,21703.90193815164
2022-02-13,21589.219542769497,21614.4780898302
2022-02-14,21792.370956354436,21568.619443933516
2022-02-15,22828.122739097773,21792.18477834694
2022-02-16,22512.70182672925,22829.75816473111
2022-02-17,20759.359222448056,22500.127892856453
2022-02-18,20490.174753775376,20766.892027195172
2022-02-19,20532.347225213194,20487.557820665017
2022-02-20,19664.140243618527,20530.323803468644
2022-02-21,18975.44343589693,19659.89259790927
2022-02-22,19592.53557403237,18972.043891892317
2022-02-23,19089.417207936793,19592.185844851814
2022-02-24,19608.560471100063,19080.050470181697
2022-02-25,20077.026789412346,19609.188797732364
2022-02-26,20024.952733469047,20076.529619458805
2022-02-27,19300.736637405607,20021.628222981697
2022-02-28,22092.89339742001,19298.733440266362
2022-03-01,22682.853293707776,22093.62184601299
2022-03-02,22464.14394967672,22684.343468100353
2022-03-03,21708.81843998849,22464.69089630883
2022-03-04,20014.862064320736,21712.080218249266
2022-03-05,20154.697610109077,20020.50697162397
2022-03-06,19645.962951401285,20156.52494445037
2022-03-07,19458.07190511983,19650.669078257237
2022-03-08,19808.37567026273,19456.989295393825
2022-03-09,21456.710340359434,19811.22240075171
2022-03-10,20162.9306061583,21452.17090508487
2022-03-11,19833.82163939506,20164.222702273462
2022-03-12,19890.84581756778,19833.583611514277
2022-03-13,19353.945709807645,19880.992290773876
2022-03-14,20274.794336755203,19352.196914705375
2022-03-15,20115.50592045135,20273.538149493892
2022-03-16,21043.49026513417,20113.873536933963
2022-03-17,20954.434382749867,21041.926325148946
2022-03-18,21400.66184932176,20951.09435682937
2022-03-19,21595.8229413325,21397.303552561178
2022-03-20,21109.934526737557,21596.25028048065
2022-03-21,21031.384305218642,21109.029744022417
2022-03-22,21684.38883604184,21029.400272099672
2022-03-23,21961.23400474608,21687.177332291823
2022-03-24,22508.23850475527,21958.0732308428
2022-03-25,22701.522907804247,22510.109110823872
2022-03-26,22783.885303805695,22702.046024427713
2022-03-27,23968.62965447903,22786.248718096766
2022-03-28,24129.55638590194,23969.43085862503
2022-03-29,24309.395268922,24115.489150380487
2022-03-30,24106.11671888896,24304.90006206237
2022-03-31,23326.82479509287,24105.877708903772
2022-04-01,23726.83744809367,23334.73481093466
2022-04-02,23519.086065530406,23728.81858077064
2022-04-03,23824.88296787791,23514.13281417489
2022-04-04,23908.77655003734,23820.655763073413
2022-04-05,23357.486544661075,23909.697547834443
2022-04-06,22142.195189371487,23351.638285295747
2022-04-07,22301.912082003946,22142.661924883876
2022-04-08,21685.848940892967,22302.565061141628
2022-04-09,21944.75554976232,21683.039605510006
2022-04-10,21648.936502541157,21944.132264947963
2022-04-11,20266.98314402689,21645.25547393091
2022-04-12,20578.91208140388,20272.9627145154
2022-04-13,21113.409895771332,20577.021195821908
2022-04-14,20481.315821468048,21110.063552694097
2022-04-15,20793.854642192346,20483.2953494104
2022-04-16,20732.845668119156,20793.31300957519
2022-04-17,20367.342789885435,20729.419189822263
2022-04-18,20932.916240985734,20369.483765649315
2022-04-19,21279.292612637204,20933.895452202894
2022-04-20,21210.47789799101,21278.763100247306
2022-04-21,20771.525194723905,21209.057294141647
2022-04-22,20374.43785296962,20770.68439722463
2022-04-23,20243.046652070137,20373.63432153203
2022-04-24,20231.634899782686,20238.738049119267
2022-04-25,20740.42602005586,20233.3335661035
2022-04-26,19536.388369707205,20735.40502098642
2022-04-27,20111.618158696372,19537.8690379057
